Name,=+971 4 4225666,callmodalpad,Number,Address,Number2
GrandAbuShakraRestaurant,#ERROR!,#ERROR!,97143676680,,
Beirut,#ERROR!,#ERROR!,97143910810,,
BurgerKing,#ERROR!,#ERROR!,97142328155,,
MaisonBagatelle,#ERROR!,#ERROR!,97143750333,,
FishHouse,#ERROR!,#ERROR!,97142885548,,
JeitaRestaurant,#ERROR!,#ERROR!,97142528282,,
Subway,#ERROR!,#ERROR!,97143608074,,
Eugenie,#ERROR!,#ERROR!,97148188510,,
Subway,,554938424,554938424,,
McDonald's,#ERROR!,600588885,600588885,,
Subway,#ERROR!,#ERROR!,97144038136,,
Alfie's,#ERROR!,#ERROR!,97143198785,,
AghadeerCafeteria,#ERROR!,#ERROR!,97142851565,,
Subway,#ERROR!,#ERROR!,97142203171,,
CaliforniaPizzaKitchen,#ERROR!,#ERROR!,97143419090,,
Subway,#ERROR!,#ERROR!,97143958161,,
McDonald's,#ERROR!,600588885,600588885,,
KFC,#ERROR!,600522252,600522252,,
McDonald's,#ERROR!,600588885,600588885,,
Petals,#ERROR!,#ERROR!,97143236667,,
McDonald's,#ERROR!,600588885,600588885,,
McDonald's,#ERROR!,600588885,600588885,,
VillaFastFoodRestaurant,#ERROR!,#ERROR!,97142328033,,
Hatam,#ERROR!,#ERROR!,97142329567,,
McDonald's,#ERROR!,600588885,600588885,,
McDonald's,,504624590,504624590,,
McDonald's,#ERROR!,600588885,600588885,,
PizzaHut,#ERROR!,600569999,600569999,,
ChinesePalaceRestaurant,#ERROR!,#ERROR!,97142329344,,
McDonald's,#ERROR!,600588885,600588885,,
McDonald's,#ERROR!,561187176,561187176,,
KrisWithAView,#ERROR!,#ERROR!,97148188593,,
Vanellis,,526386194,526386194,,
LondonFishAndChips,#ERROR!,#ERROR!,97143750288,,
McDonald's,#ERROR!,561187367,561187367,,
Zuri,#ERROR!,#ERROR!,97144554835,,
LondonFishAndChips,#ERROR!,#ERROR!,97143850036,,
Hardee's,#ERROR!,600569000,600569000,,
KoylaRestaurant,#ERROR!,#ERROR!,97143365655,,
YurakuIzakaya,#ERROR!,#ERROR!,97143750304,,
McDonald's,,506353754,506353754,,
EastAsianKitchen,#ERROR!,#ERROR!,97144226930,,
SultanBabaIskender,#ERROR!,#ERROR!,97148188575,,
TukTukThaiCuisine,#ERROR!,#ERROR!,97142393373,,
SaraySofraRestaurant,#ERROR!,#ERROR!,97144283301,,
KimChikin,#ERROR!,#ERROR!,97144538859,,
MiuShanghai,#ERROR!,#ERROR!,97143413618,,
Ratsky,#ERROR!,#ERROR!,97143366607,,
TheNoodleHouse,#ERROR!,#ERROR!,97143445504,,
Tipanan,#ERROR!,#ERROR!,97143587883,,
Pistahan,#ERROR!,#ERROR!,97142501111,,
3in1,#ERROR!,#ERROR!,97144286823,,
KaftanTurkishCuisine,#ERROR!,#ERROR!,97143750340,,
DapoerKita,#ERROR!,#ERROR!,97143795501,,
KoreanaRestaurant,#ERROR!,#ERROR!,97143929918,,
NoodleFactory,#ERROR!,#ERROR!,97144342701,,
NoodleFactory,#ERROR!,#ERROR!,97143244100,,
Blades,#ERROR!,#ERROR!,97147011128,,
SaltnPepperRestaurant,#ERROR!,#ERROR!,97143453459,,
360Restaurant,#ERROR!,#ERROR!,97144068741,,
UmiSushi,#ERROR!,#ERROR!,97144404804,,
LAORestaurant,#ERROR!,#ERROR!,97148182157,,
TexasRoadhouse,#ERROR!,#ERROR!,97143253951,,
AfiyetOlsunRestaurant,#ERROR!,#ERROR!,97143233550,,
MevlanaTurkishRestaurant,,554231061,554231061,,
MarmarisTurkishRestaurant,#ERROR!,#ERROR!,97144529898,,
CravingsRestaurant,#ERROR!,#ERROR!,97148188595,,
TexasRoadhouse,#ERROR!,#ERROR!,97143153695,,
LesOttomans,#ERROR!,#ERROR!,97144340171,,
Bhoujan,#ERROR!,#ERROR!,97148188589,,
Charm,#ERROR!,#ERROR!,97148188529,,
TheKitchenOfThai,#ERROR!,#ERROR!,97144512299,,
Mado,#ERROR!,#ERROR!,97143700377,,
BlueFlame,#ERROR!,#ERROR!,97142308580,,
RoyalOrchid,#ERROR!,#ERROR!,97148188573,,
Shooters,#ERROR!,#ERROR!,97148145306,,
OnTheGrill,#ERROR!,#ERROR!,97148188518,,
Shawermania,#ERROR!,#ERROR!,971444543024,,
AnatoliaTurkishGrill,#ERROR!,#ERROR!,97142591344,,
SultanAyub,#ERROR!,#ERROR!,97144496366,,
CafeShangThai,#ERROR!,#ERROR!,97148188566,,
TurkishShishaLounge,#ERROR!,#ERROR!,97143230000,,
BushmansRestuarant,#ERROR!,#ERROR!,97145678304,,
Barzar,#ERROR!,#ERROR!,97143666197,,
ZeroGravity,#ERROR!,#ERROR!,97143990009,,
CrescendoRestaurant,#ERROR!,#ERROR!,97145678304,,
PizzaHut,#ERROR!,600569999,600569999,,
McDonald's,#ERROR!,600588885,600588885,,
TheBeachHouse,#ERROR!,#ERROR!,97145678304,,
McDonald's,#ERROR!,600588885,600588885,,
Stage2,#ERROR!,#ERROR!,97144286827,,
McDonald's,#ERROR!,600588885,600588885,,
McDonald's,#ERROR!,600588885,600588885,,
Suga,#ERROR!,#ERROR!,97144447444,,
TheHuddleSportsAndBarGrill,#ERROR!,#ERROR!,97144078000,,
McDonald's,#ERROR!,600588885,600588885,,
SilverFox,#ERROR!,#ERROR!,97147059794,,
TheButcherShopAndGrill,#ERROR!,#ERROR!,97144281375,,
McDonald's,#ERROR!,600588885,600588885,,
McDonald's,#ERROR!,600588885,600588885,,
McDonald's,#ERROR!,600588885,600588885,,
OutbackSteakhouse,#ERROR!,#ERROR!,97143398231,,
TexasChicken,,600522224,600522224,,
McDonald's,#ERROR!,600588885,600588885,,
McDonald's,#ERROR!,600588885,600588885,,
MongolianBarbecueRestaurant,#ERROR!,#ERROR!,97143358330,,
LondonFishAndChips,#ERROR!,#ERROR!,97142843552,,
MasalaCraft,#ERROR!,#ERROR!,97142829626,,
CoastalBait,#ERROR!,#ERROR!,97143963888,,
Zafran,#ERROR!,#ERROR!,97143997357,,
Zephyr,#ERROR!,#ERROR!,97145069600,,
DubaiCargoVillageFoodCourt,#ERROR!,#ERROR!,97142834443,,
ChinesePalaceRestaurant,#ERROR!,#ERROR!,97142271510,,
82AmericanDinne,#ERROR!,#ERROR!,97143520222,,
FriterieBelgica,#ERROR!,#ERROR!,97142880880,,
FortKochiDubai,#ERROR!,#ERROR!,97142575020,,
McDonald's,#ERROR!,600588885,600588885,,
McDonald's,#ERROR!,600588885,600588885,,
SilkRouteRestaurant,#ERROR!,#ERROR!,97143922203,,
McDonald's,#ERROR!,600588885,600588885,,
Bhoujan,#ERROR!,#ERROR!,97144475360,,
Nizam's,#ERROR!,#ERROR!,97143939444,,
CelsiusRestaurant,#ERROR!,#ERROR!,97142797673,,
AlQaherah,#ERROR!,#ERROR!,97144470047,,
Lamesa,#ERROR!,#ERROR!,97142387777,,
SeaWorldRestaurant,#ERROR!,#ERROR!,97142387777,,
OceanBasket,#ERROR!,#ERROR!,97142203608,,
Cucina,#ERROR!,#ERROR!,97144140000,,
SammachRestaurant,#ERROR!,#ERROR!,97143494140,,
IRIS,#ERROR!,#ERROR!,97144441444,,
FournilDePierre,#ERROR!,#ERROR!,97143918428,,
Amby's,#ERROR!,#ERROR!,97143939444,,
OceanBasket,#ERROR!,#ERROR!,97142854895,,
CiaoRistorante,#ERROR!,#ERROR!,97143995533,,
AlDawaar,#ERROR!,#ERROR!,97143172223,,
AvecRestaurant,#ERROR!,#ERROR!,97144303700,,
Aprons&Hammers,#ERROR!,#ERROR!,97144567888,,
AZURInternational,#ERROR!,#ERROR!,97143194000,,
MintLeafOfLondon,#ERROR!,#ERROR!,97148188557,,
Doner&Gyros,#ERROR!,#ERROR!,97144412150,,
Doner&Gyros,#ERROR!,#ERROR!,97143484333,,
QmealRestaurant,#ERROR!,#ERROR!,97142797683,,
Chaykhona,#ERROR!,#ERROR!,97144231011,,
Nomad,#ERROR!,#ERROR!,97142308459,,
VivelPatisserie,#ERROR!,#ERROR!,97143253163,,
BotekaBrasil,#ERROR!,#ERROR!,97143499922,,
BuQtair,,557052130,557052130,,
BiryaniPot,#ERROR!,#ERROR!,97143382277,,
Azalya,#ERROR!,#ERROR!,97143868111,,
Bill'sTex-Mex,#ERROR!,#ERROR!,97144341269,,
Blades,#ERROR!,#ERROR!,97144409300,,
CafeArabesque,#ERROR!,#ERROR!,97144409300,,
BangaloreEmpireRestaurant,#ERROR!,#ERROR!,97143576688,,
Bahira,#ERROR!,#ERROR!,97144243057,,
Chili's,#ERROR!,#ERROR!,97147059659,,
BigBenPastyCo,#ERROR!,#ERROR!,97143882274,,
Brewste's,#ERROR!,#ERROR!,97143668888,,
BlueO,#ERROR!,#ERROR!,97143897777,,
KrushBurger,#ERROR!,#ERROR!,97143887744,,
MapleLeafRestaurant,#ERROR!,#ERROR!,97148188513,,
Hardee's,,556026298,556026298,,
BenihanaRestaurant,#ERROR!,#ERROR!,97144283089,,
PizzaHut,,556026391,556026391,,
Vanellis,,561373716,561373716,,
Hatam,#ERROR!,#ERROR!,97143200005,,
Dalma,#ERROR!,#ERROR!,97142621144,,
ParsExpress,#ERROR!,#ERROR!,97143399707,,
Hatam,,554025753,554025753,,
ParsIranianRestaurant,#ERROR!,#ERROR!,97142840442,,
PotatoHut,,800768286,800768286,,
Papa'sRestaurant,#ERROR!,#ERROR!,97143860995,,
PFChang's,#ERROR!,#ERROR!,97144190671,,
AnitqueBazaar,#ERROR!,#ERROR!,971439774444,,
MalabarChoice,#ERROR!,#ERROR!,97142240222,,
OperationFalafel,#ERROR!,#ERROR!,97144243098,,
Bateaux,#ERROR!,#ERROR!,97148145553,,
ParsIranianRestaurant,#ERROR!,#ERROR!,97143988787,,
Hartisan,#ERROR!,#ERROR!,97143747777,,
Fujiyama,#ERROR!,#ERROR!,97144343136,,
SterlingFastFood,#ERROR!,#ERROR!,97142624411,,
Hatam,#ERROR!,#ERROR!,97142200940,,
NowCafe,#ERROR!,#ERROR!,97143434706,,
Ristorante,#ERROR!,#ERROR!,97148883888,,
DaeJangKum,#ERROR!,#ERROR!,97143558500,,
TimesOfArabia,#ERROR!,#ERROR!,97143668888,,
AlAstadRestaurant,#ERROR!,#ERROR!,97143520633,,
PeshawariRestaurant,#ERROR!,#ERROR!,97142562013,,
Tortuga,#ERROR!,#ERROR!,97143668888,,
Sakura,#ERROR!,#ERROR!,97143311111,,
NaisItalianKitchen,#ERROR!,#ERROR!,97144529991,,
Hunter'sRoom&Grill,#ERROR!,#ERROR!,97143993333,,
DomeCafe,#ERROR!,#ERROR!,97143556004,,
HaiBing,#ERROR!,#ERROR!,971422271111,,
BurgerJointNewYork,#ERROR!,#ERROR!,97143444459,,
BiceInternational(HeadOffice),#ERROR!,#ERROR!,97144321359,,
Dabang,#ERROR!,#ERROR!,97143559000,,
CheeseCakeFactory,#ERROR!,#ERROR!,97143153650,,
MaxBurger,#ERROR!,#ERROR!,97143847029,,
PlanetBollywood,#ERROR!,#ERROR!,97143558500,,
MaxBurger,#ERROR!,#ERROR!,97143881899,,
TheMonsoonRestaurant,#ERROR!,#ERROR!,97142309999,,
MaxBurger,#ERROR!,#ERROR!,97142362400,,
Nando's,#ERROR!,#ERROR!,97143685680,,
Nando's,#ERROR!,#ERROR!,97144224882,,
Nando's,#ERROR!,#ERROR!,97144541404,,
Nando's,#ERROR!,#ERROR!,97142845678,,
AutomaticRestaurantAndGrill,#ERROR!,#ERROR!,97143685452,,
Chili's,#ERROR!,#ERROR!,97147059656,,
Nando's,#ERROR!,#ERROR!,97143921144,,
Nando's,#ERROR!,#ERROR!,97142844088,,
JustFalafel,#ERROR!,#ERROR!,97143951559,,
TheNoodleHouse,#ERROR!,#ERROR!,97143666730,,
Subway,#ERROR!,#ERROR!,97142363111,,
Mirchi,#ERROR!,#ERROR!,97142888040,,
TheNoodleHouse,#ERROR!,#ERROR!,97143818065,,
CaravanRestaurant,#ERROR!,#ERROR!,97142624411,,
Subway,#ERROR!,#ERROR!,97142947219,,
Subway,#ERROR!,#ERROR!,97144458483,,
NoonOKabab,#ERROR!,#ERROR!,97144255820,,
Wendy's,#ERROR!,600529998,600529998,,
NoonOKabab,#ERROR!,#ERROR!,97143355204,,
Hardee's,#ERROR!,600569000,600569000,,
Vanellis,#ERROR!,#ERROR!,97144461500,,
Marrybrown,#ERROR!,#ERROR!,97148872455,,
Hardee's,#ERROR!,600569000,600569000,,
Chili's,#ERROR!,#ERROR!,97147059671,,
NoonOKabab,#ERROR!,#ERROR!,97143490095,,
Subway,#ERROR!,#ERROR!,97143308380,,
PapaJohn's,,559117371,559117371,,
Chili's,#ERROR!,#ERROR!,97147059673,,
PapaJohn's,#ERROR!,#ERROR!,97142361763,,
PapaJohn's,#ERROR!,#ERROR!,97142828975,,
SadafRestaurant,#ERROR!,#ERROR!,97142221622,,
KulchaKing,#ERROR!,505838381,505838381,,
Wingsters,#ERROR!,#ERROR!,97144279900,,
TGIFriday's,#ERROR!,#ERROR!,97148826395,,
Wendy's,,566939380,566939380,,
SadafRestaurant,#ERROR!,#ERROR!,97143957676,,
PeiWeiAsianDiner,#ERROR!,#ERROR!,97144550000,,
Wendy's,#ERROR!,600529998,600529998,,
Wendy's,#ERROR!,600529998,600529998,,
Wendy's,#ERROR!,600529998,600529998,,
TGIFriday's,#ERROR!,#ERROR!,97142820284,,
PizzaNaples,#ERROR!,#ERROR!,97142888040,,
Mirchi,#ERROR!,#ERROR!,97143584443,,
Mandilicious,#ERROR!,#ERROR!,97142852294,,
TGIFriday's,,556027509,556027509,,
PizzaNaples,#ERROR!,#ERROR!,97142565596,,
Mirchi,#ERROR!,#ERROR!,97142393330,,
PizzaNaples,#ERROR!,#ERROR!,97143584443,,
Mandilicious,#ERROR!,#ERROR!,97148808516,,
Wendy's,#ERROR!,600529998,600529998,,
Wendy's,#ERROR!,600529998,600529998,,
Man'ousheStreet,#ERROR!,#ERROR!,97143799945,,
TGIFriday's,#ERROR!,#ERROR!,97143441149,,
Wendy's,#ERROR!,#ERROR!,97142559359,,
AlHalabiRestaurant,#ERROR!,#ERROR!,97143951615,,
Mandilicious,#ERROR!,#ERROR!,97143852520,,
Mandilicious,#ERROR!,#ERROR!,97143284810,,
Man'ousheStreet,#ERROR!,#ERROR!,97144579456,,
Wendy's,#ERROR!,#ERROR!,97144414563,,
Wendy's,,566939379,566939379,,
DonerKebab,#ERROR!,#ERROR!,97143750358,,
DonerKebab,#ERROR!,#ERROR!,97143750358,,
NoonOKabab,#ERROR!,527081874,527081874,,
DonerKebab,#ERROR!,#ERROR!,97143750358,,
DonerKebab,#ERROR!,#ERROR!,97143750358,,
DonerKebab,#ERROR!,#ERROR!,97143750358,,
DonerKebab,#ERROR!,#ERROR!,97143750358,,
NoonOKabab,#ERROR!,#ERROR!,97143418887,,
Man'ousheStreet,#ERROR!,#ERROR!,97144560418,,
DonerKebab,#ERROR!,#ERROR!,97143750358,,
Man'ousheStreet,#ERROR!,#ERROR!,97144259777,,
NoonOKabab,#ERROR!,#ERROR!,97143685229,,
Man2ooshe,#ERROR!,#ERROR!,97143255543,,
NoonOKabab,#ERROR!,#ERROR!,97142840404,,
NKDPizza,#ERROR!,#ERROR!,97143699396,,
Subway,#ERROR!,#ERROR!,97143426711,,
Man'ousheStreet,#ERROR!,#ERROR!,97142839660,,
Man'ousheStreet,#ERROR!,#ERROR!,97148840181,,
OgaretRestaurant,#ERROR!,#ERROR!,97148870055,,
CaliforniaPizzaKitchen,#ERROR!,#ERROR!,97142843999,,
MaxBurger,#ERROR!,#ERROR!,97142959957,,
AlfLail-1001Nights,#ERROR!,#ERROR!,97142299111,,
FirstFoodServiceLLC(HeadOffice),#ERROR!,#ERROR!,97142823344,,
BoardwalkBBQDonut,#ERROR!,#ERROR!,97142956000,,
StarfishRestaurant,#ERROR!,#ERROR!,97148188571,,
Chili's,#ERROR!,#ERROR!,97147059665,,
LondonFishAndChips,#ERROR!,#ERROR!,97144471407,,
Vanellis,#ERROR!,556088570,556088570,,
RivingtonBarAndGrill,#ERROR!,#ERROR!,97144230903,,
MaxBurger,#ERROR!,#ERROR!,97142942565,,
RivingtonBarAndGrill,#ERROR!,#ERROR!,97143666464,,
Italianissimo,#ERROR!,567827455,567827455,,
TexasChicken,,600522224,600522224,,
BarbecueDelights,#ERROR!,#ERROR!,97143359868,,
TheMeatCo,#ERROR!,#ERROR!,97143668888,,
Vanellis,,526923041,526923041,,
TheMeatCo,#ERROR!,#ERROR!,97144200737,,
Chili's,#ERROR!,#ERROR!,97147059672,,
Twinky,#ERROR!,504982859,504982859,,
MalabarSeashellRestaurant,#ERROR!,505151918,505151918,,
SangamIndianRestaurantAndBar,#ERROR!,#ERROR!,97142229226,,
MohabbateinRestaurantAndNightclub,#ERROR!,#ERROR!,97143522235,,
BollywoodCafe,#ERROR!,#ERROR!,97143344088,,
Mela,#ERROR!,#ERROR!,97143939444,,
Kairali,#ERROR!,#ERROR!,97142632555,,
Shama,#ERROR!,#ERROR!,97142632555,,
360°Restaurant,#ERROR!,555008518,555008518,,
CzarClub,#ERROR!,#ERROR!,97143460111,,
MaikhanaIndianClub,#ERROR!,#ERROR!,97143520900,,
49ersTheGoldRush,#ERROR!,#ERROR!,97142970808,,
Dhadkan,#ERROR!,#ERROR!,97142227111,,
TehranByNight,#ERROR!,#ERROR!,97142251122,,
Mood,#ERROR!,#ERROR!,97142632555,,
DawatNama,#ERROR!,#ERROR!,97143934777,,
Xanadu,#ERROR!,#ERROR!,97143460111,,
SavageGarden,#ERROR!,#ERROR!,97143460111,,
Escoba,#ERROR!,#ERROR!,97142231000,,
AquaBar,#ERROR!,#ERROR!,97143988840,,
MirchiGold,#ERROR!,#ERROR!,97143934777,,
RoyalGarden,#ERROR!,#ERROR!,97143969191,,
MehfilOneIndianClub,#ERROR!,#ERROR!,97143558500,,
MarhabaIndianClub,#ERROR!,#ERROR!,97142956999,,
ChameleonClub,#ERROR!,#ERROR!,97144488000,,
IndianRestaurantAndNightclub,#ERROR!,#ERROR!,97142710021,,
ClubOne,#ERROR!,#ERROR!,97142217111,,
RussianRestaurantAndNightclub,#ERROR!,#ERROR!,97142710021,,
Ghunghat,#ERROR!,#ERROR!,97143559000,,
AfricanRestaurantAndNightclub,#ERROR!,#ERROR!,97142710021,,
Payal,#ERROR!,#ERROR!,97143559000,,
Parinda,#ERROR!,#ERROR!,97143559000,,
CountryBar,#ERROR!,#ERROR!,97142716666,,
PakistaniRestaurantAndNightclub,#ERROR!,#ERROR!,97142710021,,
AlGhazaal,#ERROR!,#ERROR!,97142229226,,
SINC,#ERROR!,#ERROR!,97143559000,,
PanchoVilla's,#ERROR!,#ERROR!,97143534300,,
ArabicRestaurantAndNightclub,#ERROR!,#ERROR!,97142710021,,
BollywoodCafe,#ERROR!,#ERROR!,97143556633,,
Club10,#ERROR!,#ERROR!,97142231000,,
PatoghClub,#ERROR!,#ERROR!,97142273337,,
TiyaMairay,#ERROR!,#ERROR!,97143988840,,
Padi'sPoint,#ERROR!,#ERROR!,97142719998,,
Spice,#ERROR!,#ERROR!,97145019000,,
EmbassyDubai,#ERROR!,#ERROR!,97143998888,,
Rocky'sCafe,#ERROR!,#ERROR!,97143963888,,
Gulzaar,#ERROR!,#ERROR!,97142719998,,
Pakeeza2Restaurant,#ERROR!,#ERROR!,97143939373,,
Pakeeza,#ERROR!,#ERROR!,97142958777,,
Gulistan,#ERROR!,#ERROR!,97142719998,,
Ragni,#ERROR!,#ERROR!,97142719998,,
Pakeeza,#ERROR!,#ERROR!,97142725888,,
Topaz,#ERROR!,#ERROR!,97142725888,,
Jungle,#ERROR!,#ERROR!,97142725888,,
Arya,#ERROR!,#ERROR!,97142716666,,
NarthakiRestaurant,#ERROR!,#ERROR!,97143939373,,
Alsayyad,#ERROR!,#ERROR!,97142716666,,
Chennai2Restaurant,#ERROR!,#ERROR!,97143939373,,
CountryClub,#ERROR!,#ERROR!,97142713232,,
Thamburu,#ERROR!,#ERROR!,97142713232,,
Bollywood,#ERROR!,#ERROR!,97142716666,,
Rangeela,#ERROR!,#ERROR!,97142716666,,
TheSpiceGirls,#ERROR!,#ERROR!,97142299111,,
Mirchi3,#ERROR!,#ERROR!,97142248055,,
Armani-Prive,#ERROR!,#ERROR!,97148883888,,
AmikaDubai,#ERROR!,#ERROR!,97143544005,,
Rangeela,#ERROR!,#ERROR!,97142242429,,
Thamburu,#ERROR!,#ERROR!,97142242429,,
Suroor,#ERROR!,#ERROR!,97143518518,,
Careena,#ERROR!,#ERROR!,97142226688,,
Mohabbat2,#ERROR!,#ERROR!,97143518518,,
Butterfly,#ERROR!,#ERROR!,97142242429,,
BombayBlues,#ERROR!,#ERROR!,97143518518,,
CartBlanch,#ERROR!,#ERROR!,97142226688,,
Rangeela,#ERROR!,#ERROR!,97142713232,,
Bollywood,#ERROR!,#ERROR!,97142242429,,
Mohabbat,#ERROR!,#ERROR!,97142248055,,
SaReGaMa,#ERROR!,#ERROR!,97142242429,,
SouthIndianNightClub,#ERROR!,#ERROR!,97142226688,,
BollywoodCafe,#ERROR!,#ERROR!,97142299111,,
OmarKhayam,#ERROR!,#ERROR!,97142242429,,
Bollywood,#ERROR!,#ERROR!,97142713232,,
ManzilRestaurantAndNightClub,#ERROR!,#ERROR!,97143522235,,
BaitAlMandiRestaurant,#ERROR!,#ERROR!,97144309305,,
BaitAlMandiRestaurant,#ERROR!,#ERROR!,97142860830,,
BaitAlMandiRestaurant,#ERROR!,#ERROR!,97142393306,,
CucinaMiaRestaurant,#ERROR!,#ERROR!,97144259696,,
BaitAlMandiRestaurant,#ERROR!,#ERROR!,97142629139,,
AnjumanIndianRestaurantAndNightClub,#ERROR!,#ERROR!,97142284444,,
CavalliClubRestaurantAndLounge,#ERROR!,#ERROR!,97143329260,,
CirqueLeSoir,#ERROR!,561154507,561154507,,
ChaitramRestaurantAndNightclub,#ERROR!,#ERROR!,97143522235,,
Subway,#ERROR!,#ERROR!,97143589925,,
BaitAlMandiRestaurant,#ERROR!,#ERROR!,97143233313,,
Manila21NightClubAndBar,#ERROR!,#ERROR!,97142970808,,
SuperSevenSeasRestaurant,#ERROR!,#ERROR!,97143932112,,
ZyaraRestaurantAndCafe,#ERROR!,#ERROR!,97143471172,,
ButterflyRestaurantAndNightClub,#ERROR!,#ERROR!,97142227111,,
AmadeusLoungeBar,#ERROR!,#ERROR!,97144488222,,
HanoiNaturally,#ERROR!,#ERROR!,97144313099,,
RockysCafe,#ERROR!,#ERROR!,97144500111,,
TchaikovskyRussianRestaurantAndNightClub,#ERROR!,#ERROR!,97144488222,,
AquariumLounge,#ERROR!,#ERROR!,97142625555,,
LoungeCafe,#ERROR!,#ERROR!,97142227393,,
OceanBlue,#ERROR!,#ERROR!,97144068999,,
BaitAlMandiRestaurant,#ERROR!,#ERROR!,97142527572,,
AspenByKempinski,#ERROR!,#ERROR!,97143410000,,
TheViewCafe,#ERROR!,#ERROR!,97144472144,,
ArabesqueCafe,#ERROR!,#ERROR!,97144360143,,
BiteRiteCafe,#ERROR!,#ERROR!,97142928888,,
LaBaieLounge,#ERROR!,#ERROR!,97143994000,,
PearlRestaurantAndCafe,#ERROR!,#ERROR!,97143934777,,
KenzaRestaurant,#ERROR!,#ERROR!,97143307330,,
Surur,#ERROR!,#ERROR!,97143515100,,
MintLeaf,#ERROR!,#ERROR!,97143976666,,
RoyalSteakHouse,#ERROR!,#ERROR!,97143344088,,
XennyaTerrace,#ERROR!,#ERROR!,97143234333,,
ChampsBarAndGrill,#ERROR!,#ERROR!,97143982222,,
AmiciRestaurant,#ERROR!,#ERROR!,97143823000,,
PizzaNewFantasticoCafeLLC,#ERROR!,#ERROR!,97143434214,,
RoyalKebab,#ERROR!,504350043,504350043,,
CafeGazebo,#ERROR!,#ERROR!,97148099333,,
Qureshi'sKebabAndKurry,#ERROR!,#ERROR!,97143988840,,
Wharf,#ERROR!,#ERROR!,97144377377,,
Maxim,#ERROR!,#ERROR!,97142719998,,
TheCurryHouse,#ERROR!,#ERROR!,97143534300,,
TheGreatRoom,#ERROR!,#ERROR!,97144275555,,
Spices,#ERROR!,#ERROR!,97146072777,,
TheParkCafeAndGrill,#ERROR!,#ERROR!,97143245999,,
Mezz,#ERROR!,#ERROR!,97145019000,,
24SevenManhattanRestaurantAndCafe,#ERROR!,#ERROR!,97142970808,,
Venezia,#ERROR!,#ERROR!,97142954466,,
SaltAndPepper,#ERROR!,#ERROR!,97143559000,,
MurjanCoffeeShop,#ERROR!,#ERROR!,97144488000,,
CafeRoyal,#ERROR!,#ERROR!,97143514949,,
Yeldizlar,#ERROR!,#ERROR!,97143310101,,
ChinaStar,#ERROR!,#ERROR!,97142958777,,
IndegoByVineet,#ERROR!,#ERROR!,97143998888,,
TheMajlisCafeAndRestaurant,#ERROR!,#ERROR!,97143246111,,
MarkInnRestaurantAndCoffeeShop,#ERROR!,#ERROR!,97142211622,,
BastakiyaCafeAndRestaurant,#ERROR!,#ERROR!,97143519111,,
Moods,#ERROR!,#ERROR!,97143988840,,
AsientoDeMarMinaRestaurant,#ERROR!,#ERROR!,97143707424,,
FiestaPinoy,#ERROR!,#ERROR!,97142225275,,
Sultan'sLounge,#ERROR!,#ERROR!,97144530444,,
CoralLounge,#ERROR!,#ERROR!,97148145590,,
ParsiRestaurant,#ERROR!,#ERROR!,97142946969,,
GrandstandSportsBarAndRestaurant,#ERROR!,#ERROR!,97148188593,,
DeliBoutique,#ERROR!,#ERROR!,97143823200,,
TajClubLounge,#ERROR!,#ERROR!,97144383100,,
AladdinRestaurant,#ERROR!,#ERROR!,97143550222,,
Armani-Lounge,#ERROR!,#ERROR!,97148883888,,
TheGreatRoom,#ERROR!,#ERROR!,97142900111,,
AlMaeda,#ERROR!,#ERROR!,97144533333,,
IranZaminRestaurantAndCafe,#ERROR!,#ERROR!,97142230003,,
BentaRestaurantAndLobbyCafe,#ERROR!,#ERROR!,97142713232,,
TheGreatRoom,#ERROR!,#ERROR!,97145119333,,
TheLobbyLounge,#ERROR!,#ERROR!,97144441444,,
ClubLounge,#ERROR!,#ERROR!,97144530444,,
ItsIndi,#ERROR!,#ERROR!,97143344088,,
TheGemGarden,#ERROR!,#ERROR!,97143234333,,
Captain'sTableCoffeeShop,#ERROR!,#ERROR!,97144488222,,
DomeCoffees,#ERROR!,#ERROR!,97143398511,,
EmporioArmaniCafe,#ERROR!,#ERROR!,97143410591,,
DomeCafe,#ERROR!,#ERROR!,97142227820,,
CafeBlanc,#ERROR!,#ERROR!,97144340828,,
PublicCafe,#ERROR!,#ERROR!,97144519670,,
SugarAndSpice,#ERROR!,#ERROR!,97142720000,,
ColoursCafe,#ERROR!,#ERROR!,97142951010,,
CafeExpresso,#ERROR!,#ERROR!,97143366000,,
AlBahaCoffeeShop,#ERROR!,#ERROR!,97142711461,,
BertsCafeDubai,#ERROR!,#ERROR!,97143619292,,
TheSquare,#ERROR!,#ERROR!,97143242543,,
Mo'DaCafe,#ERROR!,#ERROR!,97144547647,,
KrispyKreme,,556026531,556026531,,
XVACafe,#ERROR!,#ERROR!,97143535383,,
NasrinRestaurant&Cafe,#ERROR!,#ERROR!,97142732609,,
VanillaCafe,#ERROR!,#ERROR!,97144377888,,
SweetCentre,#ERROR!,#ERROR!,97142280153,,
LaModeCafeRestaurant,#ERROR!,#ERROR!,97143671222,,
Sophies,#ERROR!,#ERROR!,97143328006,,
LayaliAlEmaratRestaurant&CoffeeShop,#ERROR!,#ERROR!,97142666090,,
TheLimeTreeCafeAndKitchen,#ERROR!,#ERROR!,97143256325,,
BeiutnaRestaurantAndCafe,#ERROR!,#ERROR!,97142947744,,
